transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-CH-2-000011,2026-08-26 22:12:39,2026-08-26 22:15:39,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,6,30.48,CHF,0.2,182.88,146.3
TXN-CH-2-000012,2026-08-26 10:04:41,2026-08-26 10:09:41,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,1,35.24,CHF,0.2,35.24,28.19
TXN-CH-2-000013,2026-08-26 11:23:19,2026-08-26 11:25:19,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,5,30.48,CHF,0.2,152.4,121.92
TXN-CH-2-000014,2026-08-26 09:02:44,2026-08-26 09:05:44,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,5,85.71,CHF,0.0,428.55,428.55
TXN-CH-2-000015,2026-08-26 04:48:15,2026-08-26 04:49:15,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,3,35.24,CHF,0.0,105.72,105.72
TXN-CH-2-000016,2026-08-26 19:41:33,2026-08-26 19:47:33,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,12,40.95,CHF,0.0,491.4,491.4
TXN-CH-2-000017,2026-08-26 19:20:04,2026-08-26 19:25:04,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,9,16.19,CHF,0.0,145.71,145.71
TXN-CH-2-000018,2026-08-26 19:23:33,2026-08-26 19:24:33,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,1,40.95,CHF,0.0,40.95,40.95
TXN-CH-2-000019,2026-08-26 08:57:36,2026-08-26 09:01:36,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,5,10.0,CHF,0.15,50.0,42.5
TXN-CH-2-000020,2026-08-26 12:55:16,2026-08-26 12:59:16,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,10,80.95,CHF,0.05,809.5,769.02
TXN-CH-2-000021,2026-08-26 21:47:48,2026-08-26 21:48:48,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,10,40.95,CHF,0.0,409.5,409.5
TXN-CH-2-000022,2026-08-26 07:57:16,2026-08-26 07:59:16,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,D2C,3,24.76,CHF,0.2,74.28,59.42
TXN-CH-2-000023,2026-08-26 10:56:22,2026-08-26 10:57:22,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,6,9.05,CHF,0.15,54.3,46.15
TXN-CH-2-000024,2026-08-26 16:36:31,2026-08-26 16:39:31,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,12,80.95,CHF,0.2,971.4,777.12
TXN-CH-2-000025,2026-08-26 05:17:36,2026-08-26 05:21:36,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,2,30.48,CHF,0.15,60.96,51.82
TXN-CH-2-000026,2026-08-26 06:21:19,2026-08-26 06:25:19,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,4,35.24,CHF,0.0,140.96,140.96
TXN-CH-2-000027,2026-08-26 08:42:09,2026-08-26 08:45:09,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,3,30.48,CHF,0.0,91.44,91.44
TXN-CH-2-000028,2026-08-26 03:24:38,2026-08-26 03:29:38,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,6,9.05,CHF,0.05,54.3,51.58
TXN-CH-2-000029,2026-08-26 14:20:08,2026-08-26 14:24:08,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,12,24.76,CHF,0.15,297.12,252.55
TXN-CH-2-000030,2026-08-26 06:22:50,2026-08-26 06:27:50,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,12,10.0,CHF,0.05,120.0,114.0
TXN-CH-2-000031,2026-08-26 10:14:36,2026-08-26 10:15:36,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,2,40.95,CHF,0.1,81.9,73.71
TXN-CH-2-000032,2026-08-26 11:10:28,2026-08-26 11:11:28,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,11,35.24,CHF,0.0,387.64,387.64
TXN-CH-2-000033,2026-08-26 23:14:41,2026-08-26 23:18:41,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,4,10.0,CHF,0.0,40.0,40.0
TXN-CH-2-000034,2026-08-26 23:06:10,2026-08-26 23:10:10,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,5,10.0,CHF,0.05,50.0,47.5
TXN-CH-2-000035,2026-08-26 02:18:49,2026-08-26 02:20:49,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,9,40.95,CHF,0.0,368.55,368.55
TXN-CH-2-000036,2026-08-26 14:58:37,2026-08-26 15:02:37,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,5,20.0,CHF,0.0,100.0,100.0
TXN-CH-2-000037,2026-08-26 01:53:09,2026-08-26 01:54:09,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,12,85.71,CHF,0.1,1028.52,925.67
TXN-CH-2-000038,2026-08-26 21:54:14,2026-08-26 21:55:14,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,6,9.05,CHF,0.0,54.3,54.3
TXN-CH-2-000039,2026-08-26 12:21:58,2026-08-26 12:27:58,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,6,9.05,CHF,0.15,54.3,46.15
TXN-CH-2-000040,2026-08-26 15:38:51,2026-08-26 15:40:51,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,12,80.95,CHF,0.15,971.4,825.69
TXN-CH-2-000041,2026-08-26 00:05:05,2026-08-26 00:09:05,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,4,80.95,CHF,0.2,323.8,259.04
TXN-CH-2-000042,2026-08-26 18:27:05,2026-08-26 18:30:05,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,2,35.24,CHF,0.0,70.48,70.48
TXN-CH-2-000043,2026-08-26 09:22:06,2026-08-26 09:23:06,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,10,35.24,CHF,0.0,352.4,352.4
TXN-CH-2-000044,2026-08-26 18:18:47,2026-08-26 18:24:47,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,6,10.0,CHF,0.15,60.0,51.0
TXN-CH-2-000045,2026-08-26 19:30:12,2026-08-26 19:32:12,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,6,9.05,CHF,0.15,54.3,46.15
TXN-CH-2-000046,2026-08-26 11:28:42,2026-08-26 11:31:42,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,2,30.48,CHF,0.0,60.96,60.96
TXN-CH-2-000047,2026-08-26 02:09:53,2026-08-26 02:13:53,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,11,85.71,CHF,0.15,942.81,801.39
TXN-CH-2-000048,2026-08-26 23:28:19,2026-08-26 23:32:19,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,10,24.76,CHF,0.2,247.6,198.08
TXN-CH-2-000049,2026-08-26 12:41:55,2026-08-26 12:46:55,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,11,35.24,CHF,0.05,387.64,368.26
TXN-CH-2-000050,2026-08-26 05:39:46,2026-08-26 05:42:46,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,4,16.19,CHF,0.0,64.76,64.76
TXN-CH-2-000051,2026-08-26 11:29:25,2026-08-26 11:34:25,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,5,9.05,CHF,0.0,45.25,45.25
TXN-CH-2-000052,2026-08-26 21:41:50,2026-08-26 21:44:50,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,9,9.05,CHF,0.0,81.45,81.45
TXN-CH-2-000053,2026-08-26 11:39:57,2026-08-26 11:42:57,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,10,40.95,CHF,0.0,409.5,409.5
TXN-CH-2-000054,2026-08-26 07:40:17,2026-08-26 07:41:17,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,1,85.71,CHF,0.05,85.71,81.42
TXN-CH-2-000055,2026-08-26 20:23:46,2026-08-26 20:27:46,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,6,16.19,CHF,0.15,97.14,82.57
TXN-CH-2-000056,2026-08-26 06:52:45,2026-08-26 06:57:45,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,4,40.95,CHF,0.2,163.8,131.04
TXN-CH-2-000057,2026-08-26 09:53:14,2026-08-26 09:59:14,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,12,16.19,CHF,0.1,194.28,174.85
TXN-CH-2-000058,2026-08-26 05:47:28,2026-08-26 05:51:28,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,6,20.0,CHF,0.15,120.0,102.0
TXN-CH-2-000059,2026-08-26 13:15:50,2026-08-26 13:21:50,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,12,10.0,CHF,0.05,120.0,114.0
TXN-CH-2-000060,2026-08-26 05:22:35,2026-08-26 05:27:35,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,6,9.05,CHF,0.05,54.3,51.58
TXN-CH-2-000061,2026-08-26 12:33:52,2026-08-26 12:39:52,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,4,35.24,CHF,0.1,140.96,126.86
TXN-CH-2-000062,2026-08-26 08:50:43,2026-08-26 08:55:43,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,4,85.71,CHF,0.0,342.84,342.84
TXN-CH-2-000063,2026-08-26 01:04:24,2026-08-26 01:09:24,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,9,10.0,CHF,0.1,90.0,81.0
TXN-CH-2-000064,2026-08-26 18:30:45,2026-08-26 18:33:45,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,9,35.24,CHF,0.0,317.16,317.16
TXN-CH-2-000065,2026-08-26 19:16:22,2026-08-26 19:17:22,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,8,85.71,CHF,0.0,685.68,685.68
TXN-CH-2-000066,2026-08-26 18:33:32,2026-08-26 18:35:32,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,9,85.71,CHF,0.0,771.39,771.39
TXN-CH-2-000067,2026-08-26 00:26:28,2026-08-26 00:32:28,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,6,24.76,CHF,0.15,148.56,126.28
TXN-CH-2-000068,2026-08-26 23:25:36,2026-08-26 23:30:36,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,7,80.95,CHF,0.2,566.65,453.32
TXN-CH-2-000069,2026-08-26 23:07:15,2026-08-26 23:13:15,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,5,40.95,CHF,0.0,204.75,204.75
TXN-CH-2-000070,2026-08-26 15:16:31,2026-08-26 15:18:31,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,11,10.0,CHF,0.05,110.0,104.5
TXN-CH-2-000071,2026-08-26 00:07:44,2026-08-26 00:09:44,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,2,20.0,CHF,0.1,40.0,36.0
TXN-CH-2-000072,2026-08-26 23:15:37,2026-08-26 23:20:37,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,9,35.24,CHF,0.05,317.16,301.3
TXN-CH-2-000073,2026-08-26 11:56:59,2026-08-26 11:57:59,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,11,85.71,CHF,0.0,942.81,942.81
TXN-CH-2-000074,2026-08-26 01:15:29,2026-08-26 01:19:29,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,1,10.0,CHF,0.0,10.0,10.0
TXN-CH-2-000075,2026-08-26 14:34:39,2026-08-26 14:39:39,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,5,40.95,CHF,0.0,204.75,204.75
TXN-CH-2-000076,2026-08-26 21:09:14,2026-08-26 21:10:14,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,9,30.48,CHF,0.0,274.32,274.32
TXN-CH-2-000077,2026-08-26 17:28:35,2026-08-26 17:32:35,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,1,16.19,CHF,0.0,16.19,16.19
TXN-CH-2-000078,2026-08-26 10:50:42,2026-08-26 10:56:42,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,1,9.05,CHF,0.15,9.05,7.69
TXN-CH-2-000079,2026-08-26 17:23:28,2026-08-26 17:25:28,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,2,24.76,CHF,0.1,49.52,44.57
TXN-CH-2-000080,2026-08-26 23:45:53,2026-08-26 23:50:53,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,2,40.95,CHF,0.0,81.9,81.9
TXN-CH-2-000081,2026-08-26 02:06:32,2026-08-26 02:08:32,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,3,30.48,CHF,0.1,91.44,82.3
TXN-CH-2-000082,2026-08-26 23:37:40,2026-08-26 23:38:40,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,3,30.48,CHF,0.05,91.44,86.87
TXN-CH-2-000083,2026-08-26 03:00:20,2026-08-26 03:06:20,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,11,30.48,CHF,0.05,335.28,318.52
TXN-CH-2-000084,2026-08-26 09:59:50,2026-08-26 10:03:50,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,8,24.76,CHF,0.15,198.08,168.37
TXN-CH-2-000085,2026-08-26 20:52:02,2026-08-26 20:54:02,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,8,10.0,CHF,0.0,80.0,80.0
TXN-CH-2-000086,2026-08-26 15:18:09,2026-08-26 15:21:09,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,9,20.0,CHF,0.0,180.0,180.0
TXN-CH-2-000087,2026-08-26 03:52:25,2026-08-26 03:58:25,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,11,16.19,CHF,0.0,178.09,178.09
TXN-CH-2-000088,2026-08-26 02:44:21,2026-08-26 02:50:21,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,11,30.48,CHF,0.2,335.28,268.22
TXN-CH-2-000089,2026-08-26 19:06:38,2026-08-26 19:08:38,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,6,20.0,CHF,0.0,120.0,120.0
TXN-CH-2-000090,2026-08-26 20:42:25,2026-08-26 20:43:25,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,5,40.95,CHF,0.0,204.75,204.75
TXN-CH-2-000091,2026-08-26 13:57:04,2026-08-26 14:01:04,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,1,9.05,CHF,0.1,9.05,8.15
TXN-CH-2-000092,2026-08-26 13:45:17,2026-08-26 13:46:17,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,9,9.05,CHF,0.2,81.45,65.16
TXN-CH-2-000093,2026-08-26 08:33:40,2026-08-26 08:34:40,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,3,30.48,CHF,0.0,91.44,91.44
TXN-CH-2-000094,2026-08-26 04:45:31,2026-08-26 04:48:31,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,5,30.48,CHF,0.05,152.4,144.78
TXN-CH-2-000095,2026-08-26 04:12:42,2026-08-26 04:13:42,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,7,30.48,CHF,0.0,213.36,213.36
TXN-CH-2-000096,2026-08-26 15:39:28,2026-08-26 15:43:28,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,8,16.19,CHF,0.1,129.52,116.57
TXN-CH-2-000097,2026-08-26 19:21:22,2026-08-26 19:26:22,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,5,20.0,CHF,0.0,100.0,100.0
TXN-CH-2-000098,2026-08-26 19:47:02,2026-08-26 19:48:02,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,8,40.95,CHF,0.0,327.6,327.6
TXN-CH-2-000099,2026-08-26 22:08:21,2026-08-26 22:09:21,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,8,80.95,CHF,0.1,647.6,582.84
TXN-CH-2-000100,2026-08-26 19:24:29,2026-08-26 19:30:29,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,11,40.95,CHF,0.0,450.45,450.45
TXN-CH-2-000101,2026-08-26 16:36:21,2026-08-26 16:37:21,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,5,10.0,CHF,0.05,50.0,47.5
TXN-CH-2-000102,2026-08-26 23:13:06,2026-08-26 23:19:06,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,9,30.48,CHF,0.15,274.32,233.17
TXN-CH-2-000103,2026-08-26 13:29:04,2026-08-26 13:33:04,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,10,10.0,CHF,0.0,100.0,100.0
TXN-CH-2-000104,2026-08-26 08:12:07,2026-08-26 08:18:07,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,11,16.19,CHF,0.05,178.09,169.19
TXN-CH-2-000105,2026-08-26 11:39:29,2026-08-26 11:45:29,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,8,85.71,CHF,0.1,685.68,617.11
TXN-CH-2-000106,2026-08-26 03:01:34,2026-08-26 03:02:34,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,12,85.71,CHF,0.2,1028.52,822.82
TXN-CH-2-000107,2026-08-26 17:35:18,2026-08-26 17:40:18,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,6,9.05,CHF,0.0,54.3,54.3
TXN-CH-2-000108,2026-08-26 07:54:30,2026-08-26 07:55:30,CH,SAP S/4HANA,A,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,5,80.95,CHF,0.0,404.75,404.75
TXN-CH-2-000109,2026-08-26 07:47:30,2026-08-26 07:49:30,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,1,9.05,CHF,0.0,9.05,9.05
TXN-CH-2-000110,2026-08-26 22:16:38,2026-08-26 22:21:38,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,8,20.0,CHF,0.2,160.0,128.0
TXN-CH-2-000111,2026-08-26 01:10:30,2026-08-26 01:11:30,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,7,40.95,CHF,0.2,286.65,229.32
TXN-CH-2-000112,2026-08-26 17:03:41,2026-08-26 17:06:41,CH,SAP S/4HANA,A,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,8,10.0,CHF,0.0,80.0,80.0
TXN-CH-2-000113,2026-08-26 07:21:58,2026-08-26 07:27:58,CH,SAP S/4HANA,A,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,5,85.71,CHF,0.2,428.55,342.84
TXN-CH-2-000114,2026-08-26 03:15:12,2026-08-26 03:19:12,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,6,16.19,CHF,0.0,97.14,97.14
TXN-CH-2-000115,2026-08-26 03:47:24,2026-08-26 03:51:24,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,E-commerce,1,20.0,CHF,0.0,20.0,20.0
TXN-CH-2-000116,2026-08-26 12:42:18,2026-08-26 12:47:18,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,8,20.0,CHF,0.2,160.0,128.0
TXN-CH-2-000117,2026-08-26 06:22:54,2026-08-26 06:26:54,CH,SAP S/4HANA,A,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,1,16.19,CHF,0.1,16.19,14.57
TXN-CH-2-000118,2026-08-26 01:55:37,2026-08-26 02:01:37,CH,SAP S/4HANA,A,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,9,9.05,CHF,0.15,81.45,69.23
TXN-CH-2-000119,2026-08-26 18:46:10,2026-08-26 18:52:10,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,2,30.48,CHF,0.0,60.96,60.96
TXN-CH-2-000120,2026-08-26 13:22:27,2026-08-26 13:27:27,CH,SAP S/4HANA,A,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,5,40.95,CHF,0.15,204.75,174.04
TXN-CH-2-000121,2026-08-26 08:26:04,2026-08-26 08:27:04,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,11,30.48,CHF,0.2,335.28,268.22
TXN-CH-2-000122,2026-08-26 16:54:33,2026-08-26 16:58:33,CH,SAP S/4HANA,A,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,2,20.0,CHF,0.0,40.0,40.0
TXN-CH-2-000123,2026-08-26 16:12:36,2026-08-26 16:13:36,CH,SAP S/4HANA,A,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,1,30.48,CHF,0.1,30.48,27.43
TXN-CH-2-000124,2026-08-26 19:19:33,2026-08-26 19:20:33,CH,SAP S/4HANA,A,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,7,35.24,CHF,0.0,246.68,246.68
TXN-CH-2-000125,2026-08-26 13:22:42,2026-08-26 13:24:42,CH,SAP S/4HANA,A,MED-002,Medora Derm Cream,Prescription,Medora,D2C,3,24.76,CHF,0.05,74.28,70.57
