transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-GB-3-000017,2026-08-27 07:27:33,2026-08-27 07:30:33,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,12,27.35,GBP,0.0,328.2,328.2
TXN-GB-3-000018,2026-08-27 01:23:55,2026-08-27 01:27:55,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,2,8.97,GBP,0.0,17.94,17.94
TXN-GB-3-000019,2026-08-27 18:26:55,2026-08-27 18:29:55,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,9,14.53,GBP,0.2,130.77,104.62
TXN-GB-3-000020,2026-08-27 23:45:25,2026-08-27 23:51:25,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,10,22.22,GBP,0.2,222.2,177.76
TXN-GB-3-000021,2026-08-27 02:16:50,2026-08-27 02:22:50,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,5,72.65,GBP,0.0,363.25,363.25
TXN-GB-3-000022,2026-08-27 15:52:53,2026-08-27 15:58:53,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,12,31.62,GBP,0.15,379.44,322.52
TXN-GB-3-000023,2026-08-27 20:12:34,2026-08-27 20:13:34,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,7,36.75,GBP,0.0,257.25,257.25
TXN-GB-3-000024,2026-08-27 06:03:45,2026-08-27 06:07:45,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,12,31.62,GBP,0.0,379.44,379.44
TXN-GB-3-000025,2026-08-27 03:53:04,2026-08-27 03:54:04,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,11,17.95,GBP,0.05,197.45,187.58
TXN-GB-3-000026,2026-08-27 11:04:37,2026-08-27 11:06:37,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,1,17.95,GBP,0.0,17.95,17.95
TXN-GB-3-000027,2026-08-27 15:46:19,2026-08-27 15:51:19,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,8,36.75,GBP,0.0,294.0,294.0
TXN-GB-3-000028,2026-08-27 14:31:35,2026-08-27 14:34:35,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,5,8.97,GBP,0.0,44.85,44.85
TXN-GB-3-000029,2026-08-27 03:25:41,2026-08-27 03:31:41,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,D2C,2,17.95,GBP,0.05,35.9,34.1
TXN-GB-3-000030,2026-08-27 07:49:08,2026-08-27 07:55:08,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,2,72.65,GBP,0.15,145.3,123.51
TXN-GB-3-000031,2026-08-27 17:51:57,2026-08-27 17:54:57,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,3,36.75,GBP,0.05,110.25,104.74
TXN-GB-3-000032,2026-08-27 19:49:49,2026-08-27 19:51:49,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,7,22.22,GBP,0.1,155.54,139.99
TXN-GB-3-000033,2026-08-27 12:25:44,2026-08-27 12:27:44,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,12,14.53,GBP,0.15,174.36,148.21
TXN-GB-3-000034,2026-08-27 21:57:41,2026-08-27 22:03:41,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,11,14.53,GBP,0.0,159.83,159.83
TXN-GB-3-000035,2026-08-27 02:00:13,2026-08-27 02:05:13,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,3,36.75,GBP,0.2,110.25,88.2
TXN-GB-3-000036,2026-08-27 10:04:18,2026-08-27 10:05:18,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,3,36.75,GBP,0.15,110.25,93.71
TXN-GB-3-000037,2026-08-27 03:54:59,2026-08-27 03:56:59,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,9,22.22,GBP,0.15,199.98,169.98
TXN-GB-3-000038,2026-08-27 11:42:44,2026-08-27 11:45:44,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,1,17.95,GBP,0.0,17.95,17.95
TXN-GB-3-000039,2026-08-27 00:47:32,2026-08-27 00:52:32,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,6,8.12,GBP,0.05,48.72,46.28
TXN-GB-3-000040,2026-08-27 09:12:34,2026-08-27 09:18:34,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,10,27.35,GBP,0.1,273.5,246.15
TXN-GB-3-000041,2026-08-27 00:45:51,2026-08-27 00:48:51,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,2,14.53,GBP,0.15,29.06,24.7
TXN-GB-3-000042,2026-08-27 15:29:47,2026-08-27 15:34:47,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,8,17.95,GBP,0.05,143.6,136.42
TXN-GB-3-000043,2026-08-27 19:00:48,2026-08-27 19:03:48,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,6,17.95,GBP,0.0,107.7,107.7
TXN-GB-3-000044,2026-08-27 04:52:40,2026-08-27 04:58:40,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,11,36.75,GBP,0.0,404.25,404.25
TXN-GB-3-000045,2026-08-27 07:05:38,2026-08-27 07:08:38,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,12,22.22,GBP,0.05,266.64,253.31
TXN-GB-3-000046,2026-08-27 03:56:05,2026-08-27 03:58:05,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,11,14.53,GBP,0.0,159.83,159.83
TXN-GB-3-000047,2026-08-27 12:20:05,2026-08-27 12:21:05,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,5,17.95,GBP,0.0,89.75,89.75
TXN-GB-3-000048,2026-08-27 08:36:49,2026-08-27 08:37:49,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,10,22.22,GBP,0.05,222.2,211.09
TXN-GB-3-000049,2026-08-27 10:49:27,2026-08-27 10:54:27,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,12,31.62,GBP,0.15,379.44,322.52
TXN-GB-3-000050,2026-08-27 15:06:56,2026-08-27 15:09:56,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,4,14.53,GBP,0.0,58.12,58.12
TXN-GB-3-000051,2026-08-27 14:35:12,2026-08-27 14:36:12,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,6,8.12,GBP,0.0,48.72,48.72
TXN-GB-3-000052,2026-08-27 21:50:04,2026-08-27 21:52:04,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,1,8.97,GBP,0.1,8.97,8.07
TXN-GB-3-000053,2026-08-27 08:25:40,2026-08-27 08:28:40,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,3,8.97,GBP,0.1,26.91,24.22
TXN-GB-3-000054,2026-08-27 03:26:15,2026-08-27 03:32:15,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,9,76.92,GBP,0.15,692.28,588.44
TXN-GB-3-000055,2026-08-27 17:11:42,2026-08-27 17:12:42,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,3,76.92,GBP,0.05,230.76,219.22
TXN-GB-3-000056,2026-08-27 07:36:45,2026-08-27 07:40:45,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,5,17.95,GBP,0.0,89.75,89.75
TXN-GB-3-000057,2026-08-27 05:02:46,2026-08-27 05:05:46,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,4,72.65,GBP,0.1,290.6,261.54
TXN-GB-3-000058,2026-08-27 15:09:39,2026-08-27 15:11:39,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,3,8.97,GBP,0.1,26.91,24.22
TXN-GB-3-000059,2026-08-27 21:00:34,2026-08-27 21:05:34,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,6,14.53,GBP,0.05,87.18,82.82
TXN-GB-3-000060,2026-08-27 00:04:19,2026-08-27 00:10:19,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,5,72.65,GBP,0.05,363.25,345.09
TXN-GB-3-000061,2026-08-27 15:00:07,2026-08-27 15:03:07,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,9,17.95,GBP,0.0,161.55,161.55
TXN-GB-3-000062,2026-08-27 19:51:49,2026-08-27 19:54:49,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,5,14.53,GBP,0.05,72.65,69.02
TXN-GB-3-000063,2026-08-27 23:19:38,2026-08-27 23:23:38,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,5,22.22,GBP,0.0,111.1,111.1
TXN-GB-3-000064,2026-08-27 09:35:10,2026-08-27 09:37:10,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,4,72.65,GBP,0.0,290.6,290.6
TXN-GB-3-000065,2026-08-27 00:57:24,2026-08-27 01:01:24,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,11,72.65,GBP,0.15,799.15,679.28
TXN-GB-3-000066,2026-08-27 10:13:54,2026-08-27 10:16:54,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,9,8.12,GBP,0.15,73.08,62.12
TXN-GB-3-000067,2026-08-27 16:39:37,2026-08-27 16:40:37,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,10,31.62,GBP,0.0,316.2,316.2
TXN-GB-3-000068,2026-08-27 22:22:25,2026-08-27 22:28:25,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,3,8.97,GBP,0.1,26.91,24.22
TXN-GB-3-000069,2026-08-27 19:46:45,2026-08-27 19:47:45,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,8,31.62,GBP,0.1,252.96,227.66
TXN-GB-3-000070,2026-08-27 15:22:07,2026-08-27 15:28:07,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,3,8.97,GBP,0.0,26.91,26.91
TXN-GB-3-000071,2026-08-27 15:57:23,2026-08-27 16:03:23,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,2,36.75,GBP,0.05,73.5,69.83
TXN-GB-3-000072,2026-08-27 17:12:54,2026-08-27 17:18:54,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,12,72.65,GBP,0.2,871.8,697.44
TXN-GB-3-000073,2026-08-27 10:30:49,2026-08-27 10:35:49,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,12,27.35,GBP,0.05,328.2,311.79
TXN-GB-3-000074,2026-08-27 11:51:11,2026-08-27 11:56:11,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,10,72.65,GBP,0.0,726.5,726.5
TXN-GB-3-000075,2026-08-27 02:43:14,2026-08-27 02:49:14,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,6,8.12,GBP,0.1,48.72,43.85
TXN-GB-3-000076,2026-08-27 11:40:36,2026-08-27 11:44:36,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,1,36.75,GBP,0.1,36.75,33.08
TXN-GB-3-000077,2026-08-27 21:39:42,2026-08-27 21:45:42,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,5,17.95,GBP,0.15,89.75,76.29
TXN-GB-3-000078,2026-08-27 07:37:57,2026-08-27 07:41:57,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,3,76.92,GBP,0.15,230.76,196.15
TXN-GB-3-000079,2026-08-27 13:30:45,2026-08-27 13:35:45,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,3,8.97,GBP,0.0,26.91,26.91
TXN-GB-3-000080,2026-08-27 02:16:42,2026-08-27 02:20:42,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,10,22.22,GBP,0.2,222.2,177.76
TXN-GB-3-000081,2026-08-27 11:39:53,2026-08-27 11:42:53,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,8,36.75,GBP,0.1,294.0,264.6
TXN-GB-3-000082,2026-08-27 13:27:00,2026-08-27 13:30:00,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,5,76.92,GBP,0.0,384.6,384.6
TXN-GB-3-000083,2026-08-27 17:28:10,2026-08-27 17:29:10,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,D2C,2,17.95,GBP,0.0,35.9,35.9
TXN-GB-3-000084,2026-08-27 12:46:04,2026-08-27 12:48:04,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,6,72.65,GBP,0.1,435.9,392.31
TXN-GB-3-000085,2026-08-27 15:03:40,2026-08-27 15:09:40,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,1,14.53,GBP,0.0,14.53,14.53
TXN-GB-3-000086,2026-08-27 08:22:34,2026-08-27 08:26:34,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,8,8.12,GBP,0.0,64.96,64.96
TXN-GB-3-000087,2026-08-27 17:26:04,2026-08-27 17:27:04,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,8,8.12,GBP,0.1,64.96,58.46
TXN-GB-3-000088,2026-08-27 01:03:05,2026-08-27 01:08:05,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,3,27.35,GBP,0.15,82.05,69.74
TXN-GB-3-000089,2026-08-27 01:48:06,2026-08-27 01:49:06,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,3,8.97,GBP,0.15,26.91,22.87
TXN-GB-3-000090,2026-08-27 18:46:43,2026-08-27 18:50:43,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,8,36.75,GBP,0.1,294.0,264.6
TXN-GB-3-000091,2026-08-27 06:57:24,2026-08-27 06:59:24,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,3,36.75,GBP,0.15,110.25,93.71
TXN-GB-3-000092,2026-08-27 10:13:31,2026-08-27 10:15:31,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,7,27.35,GBP,0.0,191.45,191.45
TXN-GB-3-000093,2026-08-27 06:34:13,2026-08-27 06:38:13,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,8,22.22,GBP,0.05,177.76,168.87
TXN-GB-3-000094,2026-08-27 00:22:54,2026-08-27 00:26:54,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,8,76.92,GBP,0.0,615.36,615.36
TXN-GB-3-000095,2026-08-27 06:09:10,2026-08-27 06:10:10,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,6,72.65,GBP,0.2,435.9,348.72
TXN-GB-3-000096,2026-08-27 07:24:05,2026-08-27 07:29:05,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,3,8.12,GBP,0.05,24.36,23.14
TXN-GB-3-000097,2026-08-27 08:01:23,2026-08-27 08:02:23,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,12,36.75,GBP,0.0,441.0,441.0
TXN-GB-3-000098,2026-08-27 20:26:35,2026-08-27 20:27:35,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,9,8.97,GBP,0.2,80.73,64.58
TXN-GB-3-000099,2026-08-27 00:14:59,2026-08-27 00:20:59,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,4,8.12,GBP,0.05,32.48,30.86
TXN-GB-3-000100,2026-08-27 17:29:50,2026-08-27 17:30:50,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,1,17.95,GBP,0.0,17.95,17.95
TXN-GB-3-000101,2026-08-27 23:01:06,2026-08-27 23:03:06,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,1,22.22,GBP,0.15,22.22,18.89
TXN-GB-3-000102,2026-08-27 12:24:22,2026-08-27 12:29:22,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,7,36.75,GBP,0.15,257.25,218.66
TXN-GB-3-000103,2026-08-27 05:56:58,2026-08-27 06:00:58,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,7,27.35,GBP,0.2,191.45,153.16
TXN-GB-3-000104,2026-08-27 20:12:52,2026-08-27 20:13:52,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,9,8.12,GBP,0.0,73.08,73.08
TXN-GB-3-000105,2026-08-27 00:27:13,2026-08-27 00:29:13,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,4,72.65,GBP,0.05,290.6,276.07
TXN-GB-3-000106,2026-08-27 17:10:33,2026-08-27 17:11:33,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,6,31.62,GBP,0.0,189.72,189.72
TXN-GB-3-000107,2026-08-27 09:53:35,2026-08-27 09:57:35,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,6,14.53,GBP,0.0,87.18,87.18
TXN-GB-3-000108,2026-08-27 23:51:48,2026-08-27 23:52:48,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,9,8.12,GBP,0.15,73.08,62.12
TXN-GB-3-000109,2026-08-27 01:08:20,2026-08-27 01:14:20,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,2,8.12,GBP,0.1,16.24,14.62
TXN-GB-3-000110,2026-08-27 19:41:31,2026-08-27 19:43:31,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,12,36.75,GBP,0.15,441.0,374.85
TXN-GB-3-000111,2026-08-27 03:45:50,2026-08-27 03:46:50,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,3,22.22,GBP,0.05,66.66,63.33
TXN-GB-3-000112,2026-08-27 09:29:37,2026-08-27 09:33:37,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,5,36.75,GBP,0.0,183.75,183.75
TXN-GB-3-000113,2026-08-27 21:56:02,2026-08-27 22:01:02,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,8,8.97,GBP,0.0,71.76,71.76
TXN-GB-3-000114,2026-08-27 13:50:04,2026-08-27 13:56:04,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,6,17.95,GBP,0.0,107.7,107.7
TXN-GB-3-000115,2026-08-27 09:09:25,2026-08-27 09:13:25,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,10,8.12,GBP,0.2,81.2,64.96
TXN-GB-3-000116,2026-08-27 16:58:56,2026-08-27 17:02:56,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,8,22.22,GBP,0.15,177.76,151.1
TXN-GB-3-000117,2026-08-27 10:37:52,2026-08-27 10:39:52,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,7,72.65,GBP,0.0,508.55,508.55
TXN-GB-3-000118,2026-08-27 13:02:18,2026-08-27 13:03:18,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,D2C,6,17.95,GBP,0.0,107.7,107.7
TXN-GB-3-000119,2026-08-27 19:52:44,2026-08-27 19:58:44,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,4,22.22,GBP,0.1,88.88,79.99
TXN-GB-3-000120,2026-08-27 02:26:55,2026-08-27 02:32:55,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,D2C,4,17.95,GBP,0.1,71.8,64.62
TXN-GB-3-000121,2026-08-27 07:18:27,2026-08-27 07:19:27,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,2,22.22,GBP,0.0,44.44,44.44
TXN-GB-3-000122,2026-08-27 01:32:29,2026-08-27 01:37:29,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,9,8.97,GBP,0.0,80.73,80.73
TXN-GB-3-000123,2026-08-27 21:08:11,2026-08-27 21:11:11,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,7,22.22,GBP,0.0,155.54,155.54
TXN-GB-3-000124,2026-08-27 08:33:50,2026-08-27 08:34:50,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,8,8.12,GBP,0.15,64.96,55.22
