transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-CN-3-000040,2026-08-27 12:35:01,2026-08-27 12:39:01,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,D2C,5,246.15,CNY,0.1,1230.75,1107.67
TXN-CN-3-000041,2026-08-27 03:50:10,2026-08-27 03:55:10,CN,Other ERP,C,MED-001,Medora Cardio 10mg,RX,Medora,Pharmacy/B2B,11,330.77,CNY,0.0,3638.47,3638.47
TXN-CN-3-000042,2026-08-27 17:26:03,2026-08-27 17:27:03,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,11,284.62,CNY,0.0,3130.82,3130.82
TXN-CN-3-000043,2026-08-27 03:53:37,2026-08-27 03:57:37,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,D2C,4,246.15,CNY,0.15,984.6,836.91
TXN-CN-3-000044,2026-08-27 21:25:24,2026-08-27 21:30:24,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,Pharmacy/B2B,7,246.15,CNY,0.05,1723.05,1636.9
TXN-CN-3-000045,2026-08-27 13:00:03,2026-08-27 13:02:03,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,12,73.08,CNY,0.15,876.96,745.42
TXN-CN-3-000046,2026-08-27 13:09:37,2026-08-27 13:10:37,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Pharmacy/B2B,3,284.62,CNY,0.1,853.86,768.47
TXN-CN-3-000047,2026-08-27 16:14:10,2026-08-27 16:20:10,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,D2C,9,161.54,CNY,0.15,1453.86,1235.78
TXN-CN-3-000048,2026-08-27 19:52:45,2026-08-27 19:56:45,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,E-commerce,3,200.0,CNY,0.15,600.0,510.0
TXN-CN-3-000049,2026-08-27 06:19:48,2026-08-27 06:24:48,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,D2C,5,284.62,CNY,0.0,1423.1,1423.1
TXN-CN-3-000050,2026-08-27 23:43:55,2026-08-27 23:48:55,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,Pharmacy/B2B,1,692.31,CNY,0.0,692.31,692.31
TXN-CN-3-000051,2026-08-27 14:23:34,2026-08-27 14:27:34,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,9,73.08,CNY,0.0,657.72,657.72
TXN-CN-3-000052,2026-08-27 23:33:36,2026-08-27 23:38:36,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,1,73.08,CNY,0.0,73.08,73.08
TXN-CN-3-000053,2026-08-27 01:21:27,2026-08-27 01:24:27,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,10,73.08,CNY,0.0,730.8,730.8
TXN-CN-3-000054,2026-08-27 17:09:19,2026-08-27 17:11:19,CN,Other ERP,C,MED-001,Medora Cardio 10mg,RX,Medora,Pharmacy/B2B,9,330.77,CNY,0.05,2976.93,2828.08
TXN-CN-3-000055,2026-08-27 11:47:16,2026-08-27 11:53:16,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Wholesale,10,284.62,CNY,0.05,2846.2,2703.89
TXN-CN-3-000056,2026-08-27 01:55:16,2026-08-27 01:58:16,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,D2C,8,200.0,CNY,0.0,1600.0,1600.0
TXN-CN-3-000057,2026-08-27 04:49:44,2026-08-27 04:54:44,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,D2C,4,692.31,CNY,0.0,2769.24,2769.24
TXN-CN-3-000058,2026-08-27 02:45:58,2026-08-27 02:48:58,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,Wholesale,7,692.31,CNY,0.15,4846.17,4119.24
TXN-CN-3-000059,2026-08-27 19:33:15,2026-08-27 19:35:15,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,E-commerce,8,692.31,CNY,0.0,5538.48,5538.48
TXN-CN-3-000060,2026-08-27 01:51:49,2026-08-27 01:57:49,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,12,284.62,CNY,0.2,3415.44,2732.35
TXN-CN-3-000061,2026-08-27 22:31:28,2026-08-27 22:33:28,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Pharmacy/B2B,8,284.62,CNY,0.0,2276.96,2276.96
TXN-CN-3-000062,2026-08-27 10:16:23,2026-08-27 10:21:23,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,8,80.77,CNY,0.0,646.16,646.16
TXN-CN-3-000063,2026-08-27 19:30:02,2026-08-27 19:33:02,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,Pharmacy/B2B,11,692.31,CNY,0.0,7615.41,7615.41
TXN-CN-3-000064,2026-08-27 21:31:54,2026-08-27 21:35:54,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,8,73.08,CNY,0.0,584.64,584.64
TXN-CN-3-000065,2026-08-27 16:17:06,2026-08-27 16:22:06,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,Wholesale,1,161.54,CNY,0.15,161.54,137.31
TXN-CN-3-000066,2026-08-27 18:24:52,2026-08-27 18:27:52,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,12,80.77,CNY,0.0,969.24,969.24
TXN-CN-3-000067,2026-08-27 13:51:15,2026-08-27 13:55:15,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,5,80.77,CNY,0.0,403.85,403.85
TXN-CN-3-000068,2026-08-27 10:50:43,2026-08-27 10:53:43,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,D2C,7,653.85,CNY,0.05,4576.95,4348.1
TXN-CN-3-000069,2026-08-27 04:01:47,2026-08-27 04:07:47,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,Wholesale,8,200.0,CNY,0.0,1600.0,1600.0
TXN-CN-3-000070,2026-08-27 14:49:57,2026-08-27 14:51:57,CN,Other ERP,C,VIT-002,Vitalis Multivit,SUP,Vitalis,Pharmacy/B2B,3,130.77,CNY,0.2,392.31,313.85
TXN-CN-3-000071,2026-08-27 10:13:56,2026-08-27 10:18:56,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,Pharmacy/B2B,4,161.54,CNY,0.15,646.16,549.24
TXN-CN-3-000072,2026-08-27 06:39:23,2026-08-27 06:40:23,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,Wholesale,3,161.54,CNY,0.15,484.62,411.93
TXN-CN-3-000073,2026-08-27 13:00:34,2026-08-27 13:04:34,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,3,80.77,CNY,0.05,242.31,230.19
TXN-CN-3-000074,2026-08-27 06:26:44,2026-08-27 06:29:44,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,9,80.77,CNY,0.0,726.93,726.93
TXN-CN-3-000075,2026-08-27 04:18:25,2026-08-27 04:21:25,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,E-commerce,10,161.54,CNY,0.0,1615.4,1615.4
TXN-CN-3-000076,2026-08-27 01:21:44,2026-08-27 01:22:44,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,Wholesale,10,200.0,CNY,0.05,2000.0,1900.0
TXN-CN-3-000077,2026-08-27 19:30:20,2026-08-27 19:33:20,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,D2C,6,200.0,CNY,0.2,1200.0,960.0
TXN-CN-3-000078,2026-08-27 02:11:22,2026-08-27 02:17:22,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,D2C,5,653.85,CNY,0.1,3269.25,2942.33
TXN-CN-3-000079,2026-08-27 23:41:03,2026-08-27 23:42:03,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,D2C,12,161.54,CNY,0.1,1938.48,1744.63
TXN-CN-3-000080,2026-08-27 15:40:45,2026-08-27 15:44:45,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,Pharmacy/B2B,12,653.85,CNY,0.0,7846.2,7846.2
TXN-CN-3-000081,2026-08-27 03:58:32,2026-08-27 04:01:32,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,E-commerce,2,246.15,CNY,0.0,492.3,492.3
TXN-CN-3-000082,2026-08-27 07:42:48,2026-08-27 07:46:48,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Pharmacy/B2B,11,284.62,CNY,0.0,3130.82,3130.82
TXN-CN-3-000083,2026-08-27 11:11:08,2026-08-27 11:13:08,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,E-commerce,12,653.85,CNY,0.0,7846.2,7846.2
TXN-CN-3-000084,2026-08-27 11:01:39,2026-08-27 11:04:39,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,E-commerce,6,246.15,CNY,0.1,1476.9,1329.21
TXN-CN-3-000085,2026-08-27 12:07:59,2026-08-27 12:09:59,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,Pharmacy/B2B,1,200.0,CNY,0.0,200.0,200.0
TXN-CN-3-000086,2026-08-27 17:59:43,2026-08-27 18:04:43,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,E-commerce,1,692.31,CNY,0.05,692.31,657.69
TXN-CN-3-000087,2026-08-27 17:25:50,2026-08-27 17:26:50,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,8,80.77,CNY,0.15,646.16,549.24
TXN-CN-3-000088,2026-08-27 05:22:36,2026-08-27 05:27:36,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,D2C,4,284.62,CNY,0.0,1138.48,1138.48
TXN-CN-3-000089,2026-08-27 07:49:39,2026-08-27 07:55:39,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,6,80.77,CNY,0.05,484.62,460.39
TXN-CN-3-000090,2026-08-27 07:06:20,2026-08-27 07:08:20,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,D2C,7,692.31,CNY,0.0,4846.17,4846.17
TXN-CN-3-000091,2026-08-27 04:25:33,2026-08-27 04:27:33,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,D2C,6,653.85,CNY,0.0,3923.1,3923.1
TXN-CN-3-000092,2026-08-27 21:29:29,2026-08-27 21:33:29,CN,Other ERP,C,PUR-002,PureLife BP Monitor,MD,PureLife,E-commerce,4,692.31,CNY,0.1,2769.24,2492.32
TXN-CN-3-000093,2026-08-27 22:20:22,2026-08-27 22:23:22,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,7,284.62,CNY,0.1,1992.34,1793.11
TXN-CN-3-000094,2026-08-27 17:26:14,2026-08-27 17:27:14,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,8,284.62,CNY,0.1,2276.96,2049.26
TXN-CN-3-000095,2026-08-27 00:22:58,2026-08-27 00:27:58,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,4,284.62,CNY,0.15,1138.48,967.71
TXN-CN-3-000096,2026-08-27 06:49:46,2026-08-27 06:54:46,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,Wholesale,10,200.0,CNY,0.05,2000.0,1900.0
TXN-CN-3-000097,2026-08-27 13:00:28,2026-08-27 13:01:28,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,12,284.62,CNY,0.1,3415.44,3073.9
TXN-CN-3-000098,2026-08-27 19:10:25,2026-08-27 19:14:25,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,9,80.77,CNY,0.1,726.93,654.24
TXN-CN-3-000099,2026-08-27 22:37:28,2026-08-27 22:38:28,CN,Other ERP,C,VIT-002,Vitalis Multivit,SUP,Vitalis,D2C,5,130.77,CNY,0.05,653.85,621.16
TXN-CN-3-000100,2026-08-27 14:41:26,2026-08-27 14:47:26,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,3,80.77,CNY,0.1,242.31,218.08
TXN-CN-3-000101,2026-08-27 20:39:45,2026-08-27 20:43:45,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,12,80.77,CNY,0.0,969.24,969.24
TXN-CN-3-000102,2026-08-27 22:16:49,2026-08-27 22:22:49,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,Wholesale,1,246.15,CNY,0.0,246.15,246.15
TXN-CN-3-000103,2026-08-27 01:42:27,2026-08-27 01:44:27,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,11,80.77,CNY,0.15,888.47,755.2
TXN-CN-3-000104,2026-08-27 21:36:26,2026-08-27 21:41:26,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,Wholesale,12,161.54,CNY,0.05,1938.48,1841.56
TXN-CN-3-000105,2026-08-27 20:48:18,2026-08-27 20:53:18,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Pharmacy/B2B,5,284.62,CNY,0.05,1423.1,1351.94
TXN-CN-3-000106,2026-08-27 18:48:53,2026-08-27 18:53:53,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,Wholesale,11,653.85,CNY,0.0,7192.35,7192.35
TXN-CN-3-000107,2026-08-27 04:43:51,2026-08-27 04:47:51,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,D2C,5,284.62,CNY,0.0,1423.1,1423.1
TXN-CN-3-000108,2026-08-27 11:57:05,2026-08-27 12:00:05,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,9,80.77,CNY,0.15,726.93,617.89
TXN-CN-3-000109,2026-08-27 07:03:27,2026-08-27 07:06:27,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,D2C,1,653.85,CNY,0.0,653.85,653.85
TXN-CN-3-000110,2026-08-27 14:25:10,2026-08-27 14:27:10,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,D2C,6,653.85,CNY,0.0,3923.1,3923.1
TXN-CN-3-000111,2026-08-27 11:18:48,2026-08-27 11:21:48,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,E-commerce,9,284.62,CNY,0.15,2561.58,2177.34
TXN-CN-3-000112,2026-08-27 21:47:10,2026-08-27 21:51:10,CN,Other ERP,C,MED-001,Medora Cardio 10mg,RX,Medora,E-commerce,12,330.77,CNY,0.05,3969.24,3770.78
TXN-CN-3-000113,2026-08-27 19:00:37,2026-08-27 19:05:37,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,Pharmacy/B2B,3,653.85,CNY,0.15,1961.55,1667.32
TXN-CN-3-000114,2026-08-27 03:17:19,2026-08-27 03:18:19,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,D2C,9,653.85,CNY,0.2,5884.65,4707.72
TXN-CN-3-000115,2026-08-27 19:27:13,2026-08-27 19:30:13,CN,Other ERP,C,VIT-002,Vitalis Multivit,SUP,Vitalis,E-commerce,10,130.77,CNY,0.15,1307.7,1111.55
TXN-CN-3-000116,2026-08-27 05:56:29,2026-08-27 06:01:29,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,11,80.77,CNY,0.1,888.47,799.62
TXN-CN-3-000117,2026-08-27 14:04:35,2026-08-27 14:10:35,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,10,80.77,CNY,0.0,807.7,807.7
TXN-CN-3-000118,2026-08-27 23:31:27,2026-08-27 23:33:27,CN,Other ERP,C,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,4,80.77,CNY,0.0,323.08,323.08
TXN-CN-3-000119,2026-08-27 19:15:25,2026-08-27 19:16:25,CN,Other ERP,C,MED-001,Medora Cardio 10mg,RX,Medora,Pharmacy/B2B,1,330.77,CNY,0.0,330.77,330.77
TXN-CN-3-000120,2026-08-27 19:54:40,2026-08-27 19:55:40,CN,Other ERP,C,MED-001,Medora Cardio 10mg,RX,Medora,Wholesale,5,330.77,CNY,0.0,1653.85,1653.85
TXN-CN-3-000121,2026-08-27 06:19:47,2026-08-27 06:23:47,CN,Other ERP,C,MED-001,Medora Cardio 10mg,RX,Medora,Pharmacy/B2B,10,330.77,CNY,0.0,3307.7,3307.7
TXN-CN-3-000122,2026-08-27 01:56:09,2026-08-27 01:58:09,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,E-commerce,9,200.0,CNY,0.0,1800.0,1800.0
TXN-CN-3-000123,2026-08-27 16:14:40,2026-08-27 16:20:40,CN,Other ERP,C,VIT-001,Vitalis C1000,SUP,Vitalis,D2C,11,161.54,CNY,0.15,1776.94,1510.4
TXN-CN-3-000124,2026-08-27 10:14:31,2026-08-27 10:18:31,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,3,73.08,CNY,0.0,219.24,219.24
TXN-CN-3-000125,2026-08-27 14:46:08,2026-08-27 14:51:08,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,D2C,1,246.15,CNY,0.05,246.15,233.84
TXN-CN-3-000126,2026-08-27 14:02:31,2026-08-27 14:04:31,CN,Other ERP,C,PUR-001,PureLife GlucoMonitor,MD,PureLife,Wholesale,4,653.85,CNY,0.15,2615.4,2223.09
TXN-CN-3-000127,2026-08-27 03:11:10,2026-08-27 03:16:10,CN,Other ERP,C,DER-001,Dermacare GlowSerum,AES,Dermacare,E-commerce,5,246.15,CNY,0.0,1230.75,1230.75
TXN-CN-3-000128,2026-08-27 13:15:34,2026-08-27 13:18:34,CN,Other ERP,C,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,1,73.08,CNY,0.05,73.08,69.43
TXN-CN-3-000129,2026-08-27 01:16:28,2026-08-27 01:22:28,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Pharmacy/B2B,6,284.62,CNY,0.0,1707.72,1707.72
TXN-CN-3-000130,2026-08-27 00:10:03,2026-08-27 00:14:03,CN,Other ERP,C,MED-002,Medora Derm Cream,RX,Medora,E-commerce,10,200.0,CNY,0.1,2000.0,1800.0
TXN-CN-3-000131,2026-08-27 22:31:19,2026-08-27 22:36:19,CN,Other ERP,C,DER-002,Dermacare LiftCream,AES,Dermacare,Pharmacy/B2B,2,284.62,CNY,0.0,569.24,569.24
